u-g,g-r,r-i,i-z,class
0.24299999999999855,0.07900000000000063,-0.1039999999999992,0.17599999999999838,qso
1.5661319999999996,0.6368289999999988,0.22972700000000046,0.06288100000000085,star
0.2129999999999974,0.07900000000000063,0.2170000000000023,0.04899999999999949,qso
1.9690119999999993,0.7775950000000016,0.31035400000000024,0.18029099999999687,star
0.39099999999999824,-0.17999999999999972,-0.21399999999999864,-0.31400000000000006,wd
1.1749759999999974,0.4360910000000011,0.1505270000000003,0.0715369999999993,star
2.6049830000000007,1.3366219999999984,0.5743170000000006,0.3044290000000007,star
0.24200000000000088,0.09499999999999886,0.1479999999999997,-0.01699999999999946,qso
0.20599999999999952,0.120000000000001,0.06800000000000139,0.26599999999999824,qso
0.5499999999999972,0.03200000000000003,0.1700000000000017,0.03399999999999892,qso
0.16300000000000026,-0.3290000000000006,-0.2970000000000006,-0.34199999999999875,wd
0.16000000000000014,0.10000000000000142,0.11199999999999832,-0.010999999999999233,qso
0.1559999999999988,0.010000000000001563,0.20599999999999952,0.004000000000001336,qso
0.011999999999996902,-0.12199999999999989,0.13200000000000145,-0.08099999999999952,qso
-0.33999999999999986,-0.43900000000000006,-0.34499999999999886,-0.14000000000000057,wd
1.0079999999999991,0.9130000000000003,0.9319999999999986,0.6120000000000001,wd
1.795334999999998,0.6604750000000017,0.410933,0.1139790000000005,star
0.38200000000000145,-0.30900000000000105,-0.2579999999999991,-0.21100000000000207,wd
-0.12899999999999778,-0.3979999999999997,-0.3390000000000022,-0.26500000000000057,wd
0.3099999999999987,-0.0259999999999998,0.2610000000000028,-0.028999999999999915,qso
0.18200000000000216,-0.28200000000000003,-0.1490000000000009,-0.31400000000000006,wd
-0.05100000000000193,-0.3769999999999989,-0.28300000000000125,-0.23799999999999955,wd
0.2740000000000009,0.20500000000000185,0.045999999999999375,0.023999999999997357,qso
2.430268999999999,0.9670480000000019,0.3439369999999986,0.1853460000000009,star
0.938917,0.3237520000000025,0.14013499999999723,0.06013500000000249,star
2.4603099999999998,1.1751959999999997,0.3757009999999994,0.26421700000000037,star
1.3659740000000014,0.4273720000000001,0.16273800000000094,0.05262100000000025,star
0.03999999999999915,0.1479999999999997,0.20700000000000074,0.30799999999999983,qso
0.17099999999999937,0.15800000000000125,0.18599999999999994,-0.08099999999999952,qso
0.1980000000000004,0.6169999999999973,0.5840000000000032,0.34199999999999875,wd
0.4510000000000005,-0.1930000000000014,-0.23600000000000065,-0.10099999999999909,wd
0.22399999999999665,0.1650000000000027,0.16000000000000014,0.352999999999998,qso
1.690576,0.6645779999999988,0.2183969999999995,0.10616500000000073,star
1.4804110000000001,0.571788999999999,0.20670600000000228,0.1008110000000002,star
1.5170709999999978,0.5413050000000013,0.18343600000000038,0.1445559999999979,star
1.6842080000000017,0.6024510000000003,0.2164609999999989,0.09888100000000044,star
1.1995660000000008,0.5450170000000014,0.14047199999999904,0.0759280000000011,star
0.29699999999999704,0.11200000000000188,0.3099999999999987,-0.06199999999999761,qso
0.03200000000000003,0.23999999999999844,0.13500000000000156,0.47199999999999775,qso
-0.030000000000001137,0.1880000000000024,0.36799999999999855,0.12700000000000244,qso
0.3329999999999984,-0.17299999999999827,-0.20200000000000173,-0.22100000000000009,wd
0.10699999999999932,-0.014999999999997016,0.2289999999999992,0.03500000000000014,qso
0.9486579999999982,0.227329000000001,0.3317510000000006,-0.005859000000000947,star
1.1780800000000013,0.4500710000000012,0.15965500000000077,0.05939099999999797,star
-0.17999999999999972,-0.38400000000000034,-0.3520000000000003,-0.39599999999999724,wd
0.20200000000000173,0.03900000000000148,0.19599999999999795,-0.021999999999998465,qso
0.277000000000001,-0.060000000000002274,0.10300000000000153,-0.0940000000000012,qso
0.588000000000001,0.41300000000000026,0.9390000000000001,0.6829999999999998,wd
0.13100000000000023,-0.0519999999999996,0.18799999999999883,-0.08200000000000074,qso
0.48200000000000287,0.16999999999999815,0.11400000000000077,-0.04800000000000182,wd
0.9262939999999986,0.2298019999999994,0.06193100000000129,0.026364000000000942,star
0.3279999999999994,0.10500000000000043,0.12599999999999767,0.25,qso
0.9914890000000014,0.3431949999999979,0.1330990000000014,0.04962699999999742,star
1.1541580000000025,0.501498999999999,0.19915999999999912,0.11480300000000199,star
-0.1869999999999976,-0.4250000000000007,-0.1720000000000006,0.1180000000000021,wd
0.5280000000000022,0.04499999999999815,0.07200000000000273,0.04099999999999682,qso
0.04899999999999949,0.03400000000000247,0.3039999999999985,-0.0010000000000012221,qso
1.3594149999999985,0.4823440000000012,0.19588299999999848,0.0962100000000028,star
-0.0070000000000014495,0.08699999999999974,-0.07000000000000028,0.5650000000000013,qso
0.24299999999999855,0.15700000000000003,0.2220000000000013,0.13599999999999923,qso
1.771457999999999,0.674042,0.31203300000000134,0.09615399999999852,star
0.04100000000000037,0.26099999999999923,0.010000000000001563,-0.17800000000000082,qso
0.013999999999999346,0.2710000000000008,0.023999999999997357,-0.09499999999999886,qso
1.7195070000000001,0.6716499999999979,0.27735400000000077,0.14529499999999906,star
1.423019,0.6054990000000018,0.18880499999999856,0.13417400000000157,star
1.0940109999999983,0.3771860000000018,0.15169199999999883,0.024990000000000734,star
0.6069999999999993,0.15499999999999758,0.022000000000002018,0.3099999999999987,qso
0.5549999999999997,1.1529999999999987,0.583000000000002,0.12299999999999756,qso
0.1960000000000015,-0.3240000000000016,-0.25099999999999767,-0.20899999999999963,wd
0.26599999999999824,0.21600000000000108,0.08599999999999852,0.30900000000000105,qso
0.3509999999999991,-0.2220000000000013,-0.2889999999999979,-0.2240000000000002,wd
0.43200000000000216,0.09499999999999886,-0.045000000000001705,0.21000000000000085,qso
2.100214000000001,0.8955289999999998,0.32592200000000027,0.15771900000000016,star
-0.17600000000000193,-0.41699999999999804,-0.38000000000000256,-0.16699999999999804,wd
1.2192840000000018,0.4345409999999994,0.15946699999999936,0.06629500000000021,star
0.9578089999999975,0.41037000000000035,0.15949100000000271,0.05682199999999682,star
0.21100000000000207,-0.1509999999999998,0.19899999999999807,0.10800000000000054,qso
0.3780000000000001,0.5279999999999987,0.8080000000000016,0.5439999999999987,wd
0.13800000000000168,0.1559999999999988,0.17999999999999972,0.013999999999999346,qso
2.7845440000000004,1.4049439999999969,0.8500460000000007,0.45497800000000055,star
1.2192930000000004,0.4489920000000005,0.1274860000000011,0.08790499999999923,star
0.23400000000000176,-0.23300000000000054,-0.21300000000000097,-0.33999999999999986,wd
1.5443909999999974,0.5818960000000004,0.20655299999999954,0.10667800000000227,star
1.0083649999999977,0.32457199999999986,0.1451740000000008,0.05608000000000146,star
0.08399999999999963,0.10000000000000142,0.18999999999999773,0.08300000000000196,qso
1.234774999999999,0.5382689999999997,0.2357219999999991,0.11367600000000166,star
2.289179999999998,0.9463870000000014,0.3090899999999994,0.16022300000000023,star
2.076651000000002,0.8646489999999982,0.278042000000001,0.15954799999999913,star
0.26699999999999946,-0.009000000000000341,0.04600000000000293,0.03200000000000003,qso
